"","Habt.G","Habt.J","Habt.P","Shal.GJ","Shal.JP","Shal.GP","Deep.GJ","Deep.JP","Deep.GP","West.GW","West.JW","West.PW"
"629",0.0067390490453014,0.0681671134115907,-0.0294915009440628,-0.00552486187845308,0.00347801892042303,-0.0602937212988005,-0.0432271414243363,-0.0700145466145764,-0.0354638116954496,0.0744162392937366,-0.00257893766439266,-0.0148810316123062
"630",-0.00560306694190495,NA,-0.0128723795513055,NA,NA,NA,-0.0120216861789895,-0.0184932840179092,-0.04717526763207,0.00966183574879226,0.0804597701149426,0.0388045696176199
"631",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0324763193504737,0.0273184401248925,0.0458554758121953
"632",NA,-0.0115794349235758,NA,0.00510204081632649,-0.0183112919633775,NA,NA,NA,NA,6.93889390390723e-18,-0.00645161290322579,0.0214022140221402
"633",NA,NA,-0.039622641509434,NA,9.0205620750794e-17,9.0205620750794e-17,NA,-0.0145985401459855,-0.0187640220273303,NA,NA,-0.00782975306163428
"634",NA,NA,-0.0396039603960396,NA,NA,NA,NA,-0.0241820768136557,-0.0241820768136557,NA,NA,0.0190735694822888
"635",-0.0183112919633775,NA,0.0250780541847115,-4.16333634234434e-17,NA,-0.0115794349235758,NA,0.0250780541847115,0.0209962597755866,-0.0091150317000546,-0.0057735694871293,-0.0248102317527367
"636",0.125,-0.0057735694871293,NA,0.0752508361204014,-0.0057735694871293,0.13523631258774,NA,NA,NA,NA,NA,NA
"637",-0.0183112919633775,NA,0.0250780541847115,-4.16333634234434e-17,NA,-0.0115794349235758,NA,0.0250780541847115,0.0209962597755866,-0.0091150317000546,-0.0057735694871293,-0.0248102317527367
"638",NA,0.0079449609948474,-0.0191082802547771,NA,NA,NA,1.11022302462516e-16,-0.0654015464270237,-0.0252427184466019,0.128818382731374,0.0361752739467835,0.00942126514131897
"639",0,NA,-0.0896830748482805,NA,0,0,0.0212114947281373,-0.0183112919633775,-0.0886081034933007,-0.0622523433443555,0.0117800235600471,-0.0801988534287201
"640",-0.0663828495263134,0.459862056846255,0.398449955172595,-0.0159651669085631,-0.0057735694871293,0.0389256311500294,0.279857397504456,-0.0472721734628251,0.193078962083032,-0.0663828495263134,0.321406948581664,0.229206371679408
"641",-0.0663828495263134,0.459862056846255,0.398449955172595,-0.0159651669085631,-0.0057735694871293,0.0389256311500294,0.279857397504456,-0.0472721734628251,0.193078962083032,-0.0663828495263134,0.321406948581664,0.229206371679408
"642",-0.0663828495263134,0.459862056846255,0.398449955172595,-0.0159651669085631,-0.0057735694871293,0.0389256311500294,0.279857397504456,-0.0472721734628251,0.193078962083032,-0.0663828495263134,0.321406948581664,0.229206371679408
"643",-0.0652130253909052,-0.00645161290322579,0.339371190467991,-0.0566037735849056,0.127274537907879,0.0296189020960282,-2.77555756156289e-17,NA,0.0249307479224376,0.0133475707421249,NA,NA
"644",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0524836413643027,0.0436400660042833,0.0884683386811604
"645",-0.0306748466257668,-0.126312947559235,0.492887859741978,0.0532060646203261,0.109090909090909,0.492887859741978,0.206293032463778,0.00992627193976258,-0.0306748466257668,NA,0.206293032463778,-0.0306748466257668
"646",0.0206550578818888,-0.0374004906623942,-0.0485162269771705,-0.0312975807815936,-0.0498338870431894,-0.0241476097967699,-0.0419083188684781,-0.0308127017848937,-0.0122527172452044,-0.0356254947985389,0.0177105966579651,0.0721408155788485
"647",0.0206550578818888,-0.0374004906623942,-0.0485162269771705,-0.0312975807815936,-0.0498338870431894,-0.0241476097967699,-0.0419083188684781,-0.0308127017848937,-0.0122527172452044,-0.0356254947985389,0.0177105966579651,0.0721408155788485
"648",0.0206550578818888,-0.0374004906623942,-0.0485162269771705,-0.0312975807815936,-0.0498338870431894,-0.0241476097967699,-0.0419083188684781,-0.0308127017848937,-0.0122527172452044,-0.0356254947985389,0.0177105966579651,0.0721408155788485
"649",0.0429447852760736,1.38777878078145e-17,NA,0.0274314214463841,-0.0241820768136557,NA,0.0123456790123457,NA,0.0755287009063444,0.0234278668310728,NA,NA
"650",0.0429447852760736,1.38777878078145e-17,NA,0.0274314214463841,-0.0241820768136557,NA,0.0123456790123457,NA,0.0755287009063444,0.0234278668310728,NA,NA
"651",0.0429447852760736,1.38777878078145e-17,NA,0.0274314214463841,-0.0241820768136557,NA,0.0123456790123457,NA,0.0755287009063444,0.0234278668310728,NA,NA
"652",0.137466307277628,0.011485158622802,0.161334684601181,NA,NA,NA,0.0155470049916806,0.0917608410734387,-0.0358882548337864,-0.0552113411785191,0.044218549000176,-0.0437171128252298
"653",NA,0.13523631258774,NA,0.153846153846154,0.13523631258774,NA,NA,NA,NA,NA,NA,NA
"654",NA,-2.77555756156289e-17,0.0532786885245902,0.0133475707421249,-0.00763358778625956,NA,NA,0.0582053354890865,0.0582053354890865,0.124205087440382,0.124205087440382,-0.0183201749882976
"655",-0.0115794349235758,-2.77555756156289e-17,-0.0171288543000689,-0.0827893051686141,-0.0657002771264123,-0.0662110292457457,NA,0.0582053354890865,0.0582053354890865,0.170944254055701,0.170944254055701,0.013667695631501
"656",-0.0115794349235758,-2.77555756156289e-17,-0.0171288543000689,-0.0827893051686141,-0.0657002771264123,-0.0662110292457457,NA,0.0582053354890865,0.0582053354890865,0.170944254055701,0.170944254055701,0.013667695631501
"657",-0.0115794349235758,NA,0.014813126709207,-0.00552486187845308,0.0079449609948474,-0.0662110292457457,NA,NA,NA,-0.0032208193764494,-0.0032208193764494,0.00571921383505058
"658",-0.0429061226939554,0.0917837213777179,0.0212114947281373,-0.0502647421484007,-0.038961038961039,-0.0139247535000566,0.0709761247360728,NA,0.0788711565715694,-0.0111316456784286,-0.00805186656906818,-0.00380983932416753
"659",-0.0429061226939554,0.0917837213777179,0.0212114947281373,-0.0502647421484007,-0.038961038961039,-0.0139247535000566,0.0709761247360728,NA,0.0788711565715694,-0.0111316456784286,-0.00805186656906818,-0.00380983932416753
"660",-0.0429061226939554,0.0917837213777179,0.0212114947281373,-0.0502647421484007,-0.038961038961039,-0.0139247535000566,0.0709761247360728,NA,0.0788711565715694,-0.0111316456784286,-0.00805186656906818,-0.00380983932416753
"661",-0.0429061226939554,0.0917837213777179,0.0212114947281373,-0.0502647421484007,-0.038961038961039,-0.0139247535000566,0.0709761247360728,NA,0.0788711565715694,-0.0111316456784286,-0.00805186656906818,-0.00380983932416753
"662",-0.00645161290322579,-0.0057735694871293,-0.0346139216432103,-0.0487524013422782,-0.0128827483196414,-0.0216110019646365,NA,-0.0219160926737633,-0.0219160926737633,NA,NA,-0.0119585437151209
"663",0.178545486242264,NA,NA,0.194117327834156,NA,0.16108380322248,NA,NA,NA,0.010252904989747,0.010252904989747,0.0348678213309024
"664",0.076934504246721,-0.0683696468820436,0.235622135176136,0.126984126984127,0.402165934769475,0.775765219536817,-0.0243636869724681,-0.0645481292766236,0.0047344694535233,0.0876049174643066,0.267720070027383,0.280847860463795
"665",-0.0380198726721009,NA,-0.075811849472958,-0.0135853514471353,0.01,-0.0933674012562547,0.0879778903731,0.00630777108902851,-0.0319065190695317,0.00784313725490202,-0.00457715780296414,-0.0443897063895543
"666",NA,-0.0397389935899896,-0.0138156211547131,0.00255416593271102,-0.0091150317000546,NA,0.00347801892042303,-0.0344671216444086,-0.00830406230910207,0.133333333333333,0.0394017105544563,0.0869854865332235
"667",NA,-0.0397389935899896,-0.0138156211547131,0.00255416593271102,-0.0091150317000546,NA,0.00347801892042303,-0.0344671216444086,-0.00830406230910207,0.133333333333333,0.0394017105544563,0.0869854865332235
"668",0.0906305508327827,0.130859511717079,0.157465194431109,-0.00599785844255358,-0.085448069066833,-0.0389115452424626,0.0151515151515152,-0.0600444773906597,0.029789108529266,-0.00457815565729233,-0.0606060606060606,-0.0472891622057162
"669",-0.035,-0.0409131492795994,0.0273862263391059,-0.0313339301700985,-0.0113990106519057,-0.0549235304592129,0.0578729362347587,0.211434524972325,0.00619094167481266,-0.0152264940997335,0.166666666666667,NA
"670",-0.035,-0.0409131492795994,-0.0550299027046326,-0.0313339301700985,-0.0113990106519057,-0.0549235304592129,0.0578729362347587,0.0892482266369082,-0.0520289500534012,-0.0152264940997335,0.166666666666667,-0.0228358208955223
"671",0.277157923382231,0.0276518585675431,0.0494294051561707,-0.0438446637724966,-0.0661886115588339,-0.0388986153111571,-0.0476190476190476,-0.0591298635562333,0.0106982171270769,0.123279172486627,-0.00379556808228403,-0.0154644441597161
"672",0.277157923382231,0.0276518585675431,0.0494294051561707,-0.0438446637724966,-0.0661886115588339,-0.0388986153111571,-0.0476190476190476,-0.0591298635562333,0.0106982171270769,0.123279172486627,-0.00379556808228403,-0.0154644441597161
"673",0.169686985172982,NA,-0.0317312179188053,NA,NA,NA,0.125,-0.00973809645840795,0.0479560328447423,0.155907429963459,NA,1.11022302462516e-16
"674",-0.0631596397192905,0.220470518003962,0.0861937531823687,-0.0643836400373885,-0.0641253233939197,-0.0664877188148556,0.196969696969697,0.0186496524415798,0.0402215910801561,-0.0537538645529841,0.202872142741164,0.0527835440237635
"675",-0.0467983560917407,0.0392278442627879,-0.0441931886420177,-0.00761614623000763,-0.0656415852494434,-0.0151917665629575,-0.0646000359364438,-0.00489144366061176,0.0418252997513128,-0.068287037037037,-0.0491499529890682,0.051838016698732
"676",-0.0112359550561798,-0.124546836627295,-0.0959703075291622,-0.0104498760184201,-0.0361608651571477,-0.117279666897988,0.195714122877009,0.0366691067507009,-0.0308370044052863,0.0702341137123746,-0.008304836345872,-0.0443832153331581
"677",-0.0112359550561798,-0.124546836627295,-0.0959703075291622,-0.0104498760184201,-0.0361608651571477,-0.117279666897988,0.195714122877009,0.0366691067507009,-0.0308370044052863,0.0702341137123746,-0.008304836345872,-0.0443832153331581
"678",-0.0492662473794549,-0.0276480735982913,0.0928111270907622,-0.0279852356518419,-0.0220946547596617,0.0815204226515596,-0.0322683484269123,-0.0609231602831115,-0.0385538525456426,0.0650792818114299,0.215062860974504,0.192256737586277
"679",-0.0492662473794549,-0.0276480735982913,0.136417626296237,-0.0279852356518419,0.00319022754229777,0.118302776001888,-0.0322683484269123,-0.0664852434229856,-0.0501568809030717,0.0650792818114299,0.215062860974504,0.176470588235294
"680",0.0880829015544041,0.0826246531196849,0.126780970780005,-0.0490716180371353,0.00918058825758634,-0.0538893505502118,NA,-0.0191082802547771,-0.050328227571116,0.167406212182332,0.212121212121212,0.0871590878129853
